iTOW,lon,lat,height,hMSL,hAcc,vAcc
94651300,114.1801728,22.3056416,16797,18410,1609,1137
94651400,114.1801728,22.3056416,16797,18410,1609,1137
94651500,114.1801728,22.3056416,16797,18410,1609,1137
94651600,114.1801728,22.3056416,16797,18410,1609,1137
94651700,114.1801728,22.3056416,16797,18410,1609,1137
94651800,114.1801728,22.3056416,16797,18410,1609,1137
94651900,114.1801728,22.3056416,16797,18410,1609,1137
94652000,114.1801728,22.3056416,16797,18410,1609,1137
94652200,114.1801728,22.3056416,16797,18410,1609,1137
94652300,114.1801728,22.3056416,16797,18410,1609,1137
94652400,114.1801728,22.3056416,16797,18410,1609,1137
94652500,114.1801728,22.3056416,16797,18410,1609,1137
94652600,114.1801728,22.3056416,16797,18410,1609,1137
94652700,114.1801728,22.3056416,16797,18410,1609,1137
94652800,114.1801728,22.3056416,16797,18410,1609,1137
94652900,114.1801728,22.3056416,16797,18410,1609,1137
94653000,114.1801728,22.3056416,16797,18410,1609,1137
94653100,114.1801728,22.3056416,16797,18410,1609,1137
94653200,114.1801728,22.3056416,16797,18410,1609,1137
94653300,114.1801728,22.3056416,16797,18410,1609,1137
94653400,114.1801728,22.3056416,16797,18410,1609,1137
94653500,114.1801728,22.3056416,16797,18410,1609,1137
94653600,114.1801728,22.3056416,16797,18410,1609,1137
94653700,114.1801728,22.3056416,16797,18410,1609,1137
94653800,114.1801728,22.3056416,16797,18410,1609,1137
94653900,114.1801728,22.3056416,16797,18410,1609,1137
94654000,114.1801728,22.3056416,16797,18410,1609,1137
94654100,114.1801728,22.3056416,16797,18410,1609,1137
94654200,114.1801728,22.3056416,16797,18410,1609,1137
94654300,114.1801728,22.3056416,16797,18410,1609,1137
94654400,114.1801728,22.3056416,16797,18410,1609,1137
94654500,114.1801728,22.3056416,16797,18410,1609,1137
94654600,114.1801728,22.3056416,16797,18410,1609,1137
94654700,114.1801728,22.3056416,16797,18410,1609,1137
94654800,114.1801728,22.3056416,16797,18410,1609,1137
94654900,114.1801728,22.3056416,16797,18410,1609,1137
94655000,114.1801728,22.3056416,16797,18410,1609,1137
94655200,114.1801728,22.3056416,16797,18410,1609,1137
94655300,114.1801728,22.3056416,16797,18410,1609,1137
94655400,114.1801728,22.3056416,16797,18410,1609,1137
94655500,114.1801728,22.3056416,16797,18410,1609,1137
94655600,114.1801728,22.3056416,16797,18410,1609,1137
94655700,114.1801728,22.3056416,16797,18410,1609,1137
94655800,114.1801728,22.3056416,16797,18410,1609,1137
94655900,114.1801728,22.3056416,16797,18410,1609,1137
94656000,114.1801728,22.3056416,16797,18410,1609,1137
94656200,114.1801728,22.3056416,16797,18410,1609,1137
94656300,114.1801728,22.3056416,16797,18410,1609,1137
94656400,114.1801728,22.3056416,16797,18410,1609,1137
94656500,114.1801728,22.3056416,16797,18410,1609,1137
94656600,114.1801728,22.3056416,16797,18410,1609,1137
94656700,114.1801728,22.3056416,16797,18410,1609,1137
94656800,114.1801728,22.3056416,16797,18410,1609,1137
94656900,114.1801728,22.3056416,16797,18410,1609,1137
94657000,114.1801728,22.3056416,16797,18410,1609,1137
94657100,114.1801728,22.3056416,16797,18410,1609,1137
94657200,114.1801728,22.3056416,16797,18410,1609,1137
94657300,114.1801728,22.3056416,16797,18410,1609,1137
94657400,114.1801728,22.3056416,16797,18410,1609,1137
94657500,114.1801728,22.3056416,16797,18410,1609,1137
94657600,114.1801728,22.3056416,16797,18410,1609,1137
94657700,114.1801728,22.3056416,16797,18410,1609,1137
94657800,114.1801728,22.3056416,16797,18410,1609,1137
94657900,114.1801728,22.3056416,16797,18410,1609,1137
94658000,114.1801728,22.3056416,16797,18410,1609,1137
94658100,114.1801728,22.3056416,16797,18410,1609,1137
94658200,114.1801728,22.3056416,16797,18410,1609,1137
94658300,114.1801728,22.3056416,16797,18410,1609,1137
94658400,114.1801728,22.3056416,16797,18410,1609,1137
94658500,114.1801728,22.3056416,16797,18410,1609,1137
94658600,114.1801728,22.3056416,16797,18410,1609,1137
94658700,114.1801728,22.3056416,16797,18410,1609,1137
94658800,114.1801728,22.3056416,16797,18410,1609,1137
94658900,114.1801728,22.3056416,16797,18410,1609,1137
94659000,114.1801728,22.3056416,16797,18410,1609,1137
94659100,114.1801728,22.3056416,16797,18410,1609,1137
94659200,114.1801728,22.3056416,16797,18410,1609,1137
94659300,114.1801728,22.3056416,16797,18410,1609,1137
94659400,114.1801728,22.3056416,16797,18410,1609,1137
94659500,114.1801728,22.3056416,16797,18410,1609,1137
94659600,114.1801728,22.3056416,16797,18410,1609,1137
94659700,114.1801728,22.3056416,16797,18410,1609,1137
94659800,114.1801728,22.3056416,16797,18410,1609,1137
94659900,114.1801728,22.3056416,16797,18410,1609,1137
94660000,114.1801728,22.3056416,16797,18410,1609,1137
94660100,114.1801728,22.3056416,16797,18410,1609,1137
94660200,114.1801728,22.3056416,16797,18410,1609,1137
94660300,114.1801728,22.3056416,16797,18410,1609,1137
94660400,114.1801728,22.3056416,16797,18410,1609,1137
94660500,114.1801728,22.3056416,16797,18410,1609,1137
94660600,114.1801728,22.3056416,16797,18410,1609,1137
94660700,114.1801728,22.3056416,16797,18410,1609,1137
94660800,114.1801728,22.3056416,16797,18410,1609,1137
94660900,114.1801728,22.3056416,16797,18410,1609,1137
94661000,114.1801728,22.3056416,16797,18410,1609,1137
94661100,114.1801728,22.3056416,16797,18410,1609,1137
94661200,114.1801728,22.3056416,16797,18410,1609,1137
94661300,114.1801728,22.3056416,16797,18410,1609,1137
94661400,114.1801728,22.3056416,16797,18410,1609,1137
94661500,114.1801728,22.3056416,16797,18410,1609,1137
94661600,114.1801728,22.3056416,16797,18410,1609,1137
94661700,114.1801728,22.3056416,16797,18410,1609,1137
94661800,114.1801728,22.3056416,16797,18410,1609,1137
94661900,114.1801728,22.3056416,16797,18410,1609,1137
94662000,114.1801728,22.3056416,16797,18410,1609,1137
94662100,114.1801728,22.3056416,16797,18410,1609,1137
94662200,114.1801728,22.3056416,16797,18410,1609,1137
94662300,114.1801728,22.3056416,16797,18410,1609,1137
94662400,114.1801728,22.3056416,16797,18410,1609,1137
94662500,114.1801728,22.3056416,16797,18410,1609,1137
94662600,114.1801728,22.3056416,16797,18410,1609,1137
94662700,114.1801728,22.3056416,16797,18410,1609,1137
94662800,114.1801728,22.3056416,16797,18410,1609,1137
94662900,114.1801728,22.3056416,16797,18410,1609,1137
94663000,114.1801728,22.3056416,16797,18410,1609,1137
94663100,114.1801728,22.3056416,16797,18410,1609,1137
94663200,114.1801728,22.3056416,16797,18410,1609,1137
94663300,114.1801728,22.3056416,16797,18410,1609,1137
94663400,114.1801728,22.3056416,16797,18410,1609,1137
94663500,114.1801728,22.3056416,16797,18410,1609,1137
94663600,114.1801728,22.3056416,16797,18410,1609,1137
94663700,114.1801728,22.3056416,16797,18410,1609,1137
94663800,114.1801728,22.3056416,16797,18410,1609,1137
94663900,114.1801728,22.3056416,16797,18410,1609,1137
94664000,114.1801728,22.3056416,16797,18410,1609,1137
94664100,114.1801728,22.3056416,16797,18410,1609,1137
94664200,114.1801728,22.3056416,16797,18410,1609,1137
94664300,114.1801728,22.3056416,16797,18410,1609,1137
94664400,114.1801728,22.3056416,16797,18410,1609,1137
94664500,114.1801728,22.3056416,16797,18410,1609,1137
94664600,114.1801728,22.3056416,16797,18410,1609,1137
94664700,114.1801728,22.3056416,16797,18410,1609,1137
94664800,114.1801728,22.3056416,16797,18410,1609,1137
94664900,114.1801728,22.3056416,16797,18410,1609,1137
94665000,114.1801728,22.3056416,16797,18410,1609,1137
94665100,114.1801728,22.3056416,16797,18410,1609,1137
94665200,114.1801728,22.3056416,16797,18410,1609,1137
94665300,114.1801728,22.3056416,16797,18410,1609,1137
94665400,114.1801728,22.3056416,16797,18410,1609,1137
94665500,114.1801728,22.3056416,16797,18410,1609,1137
94665600,114.1801728,22.3056416,16797,18410,1609,1137
94665700,114.1801728,22.3056416,16797,18410,1609,1137
94665800,114.1801728,22.3056416,16797,18410,1609,1137
94665900,114.1801728,22.3056416,16797,18410,1609,1137
94666000,114.1801728,22.3056416,16797,18410,1609,1137
94666100,114.1801728,22.3056416,16797,18410,1609,1137
94666200,114.1801728,22.3056416,16797,18410,1609,1137
94666300,114.1801728,22.3056416,16797,18410,1609,1137
94666400,114.1801728,22.3056416,16797,18410,1609,1137
94666500,114.1801728,22.3056416,16797,18410,1609,1137
94666600,114.1801728,22.3056416,16797,18410,1609,1137
94666700,114.1801728,22.3056416,16797,18410,1609,1137
94666800,114.1801728,22.3056416,16797,18410,1609,1137
94666900,114.1801728,22.3056416,16797,18410,1609,1137
94667000,114.1801728,22.3056416,16797,18410,1609,1137
94667100,114.1801728,22.3056416,16797,18410,1609,1137
94667200,114.1801728,22.3056416,16797,18410,1609,1137
94667300,114.1801728,22.3056416,16797,18410,1609,1137
94667400,114.1801728,22.3056416,16797,18410,1609,1137
94667500,114.1801728,22.3056416,16797,18410,1609,1137
94667600,114.1801728,22.3056416,16797,18410,1609,1137
94667700,114.1801728,22.3056416,16797,18410,1609,1137
94667800,114.1801728,22.3056416,16797,18410,1609,1137
94667900,114.1801728,22.3056416,16797,18410,1609,1137
94668000,114.1801728,22.3056416,16797,18410,1609,1137
94668100,114.1801728,22.3056416,16797,18410,1609,1137
94668200,114.1801728,22.3056416,16797,18410,1609,1137
94668300,114.1801728,22.3056416,16797,18410,1609,1137
94668400,114.1801728,22.3056416,16797,18410,1609,1137
94668500,114.1801728,22.3056416,16797,18410,1609,1137
94668600,114.1801728,22.3056416,16797,18410,1609,1137
94668700,114.1801728,22.3056416,16797,18410,1609,1137
94668800,114.1801728,22.3056416,16797,18410,1609,1137
94668900,114.1801728,22.3056416,16797,18410,1609,1137
94669000,114.1801728,22.3056416,16797,18410,1609,1137
94669100,114.1801728,22.3056416,16797,18410,1609,1137
94669200,114.1801728,22.3056416,16797,18410,1609,1137
94669300,114.1801728,22.3056416,16797,18410,1609,1137
94669400,114.1801728,22.3056416,16797,18410,1609,1137
94669500,114.1801728,22.3056416,16797,18410,1609,1137
94669600,114.1801728,22.3056416,16797,18410,1609,1137
94669700,114.1801728,22.3056416,16797,18410,1609,1137
94669800,114.1801728,22.3056416,16797,18410,1609,1137
94669900,114.1801728,22.3056416,16797,18410,1609,1137
94670000,114.1801728,22.3056416,16797,18410,1609,1137
94670100,114.1801728,22.3056416,16797,18410,1609,1137
94670200,114.1801728,22.3056416,16797,18410,1609,1137
94670300,114.1801728,22.3056416,16797,18410,1609,1137
94670400,114.1801728,22.3056416,16797,18410,1609,1137
94670500,114.1801728,22.3056416,16797,18410,1609,1137
94670600,114.1801728,22.3056416,16797,18410,1609,1137
94670700,114.1801728,22.3056416,16797,18410,1609,1137
94670800,114.1801728,22.3056416,16797,18410,1609,1137
94670900,114.1801728,22.3056416,16797,18410,1609,1137
94671000,114.1801728,22.3056416,16797,18410,1609,1137
94671100,114.1801728,22.3056416,16797,18410,1609,1137
94671200,114.1801728,22.3056416,16797,18410,1609,1137
94671300,114.1801728,22.3056416,16797,18410,1609,1137
94671400,114.1801728,22.3056416,16797,18410,1609,1137
94671500,114.1801728,22.3056416,16797,18410,1609,1137
94671600,114.1801728,22.3056416,16797,18410,1609,1137
94671700,114.1801728,22.3056416,16797,18410,1609,1137
94671800,114.1801728,22.3056416,16797,18410,1609,1137
94671900,114.1801728,22.3056416,16797,18410,1609,1137
94672000,114.1801728,22.3056416,16797,18410,1609,1137
94672100,114.1801728,22.3056416,16797,18410,1609,1137
94672200,114.1801728,22.3056416,16797,18410,1609,1137
94672300,114.1801728,22.3056416,16797,18410,1609,1137
94672400,114.1801728,22.3056416,16797,18410,1609,1137
94672500,114.1801728,22.3056416,16797,18410,1609,1137
94672600,114.1801728,22.3056416,16797,18410,1609,1137
94672700,114.1801728,22.3056416,16797,18410,1609,1137
94672800,114.1801728,22.3056416,16797,18410,1609,1137
94672900,114.1801728,22.3056416,16797,18410,1609,1137
94673000,114.1801728,22.3056416,16797,18410,1609,1137
94673100,114.1801728,22.3056416,16797,18410,1609,1137
94673200,114.1801728,22.3056416,16797,18410,1609,1137
94673300,114.1801728,22.3056416,16797,18410,1609,1137
94673400,114.1801728,22.3056416,16797,18410,1609,1137
94673500,114.1801728,22.3056416,16797,18410,1609,1137
94673600,114.1801728,22.3056416,16797,18410,1609,1137
94673700,114.1801728,22.3056416,16797,18410,1609,1137
94673800,114.1801728,22.3056416,16797,18410,1609,1137
94673900,114.1801728,22.3056416,16797,18410,1609,1137
94674000,114.1801728,22.3056416,16797,18410,1609,1137
94674100,114.1801728,22.3056416,16797,18410,1609,1137
94674200,114.1801728,22.3056416,16797,18410,1609,1137
94674300,114.1801728,22.3056416,16797,18410,1609,1137
94674400,114.1801728,22.3056416,16797,18410,1609,1137
94674600,114.1801728,22.3056416,16797,18410,1609,1137
94674700,114.1801728,22.3056416,16797,18410,1609,1137
94674800,114.1801728,22.3056416,16797,18410,1609,1137
94674900,114.1801728,22.3056416,16797,18410,1609,1137
94675100,114.1801728,22.3056416,16797,18410,1609,1137
94675200,114.1801728,22.3056416,16797,18410,1609,1137
94675300,114.1801728,22.3056416,16797,18410,1609,1137
94675400,114.1801728,22.3056416,16797,18410,1609,1137
94675500,114.1801728,22.3056416,16797,18410,1609,1137
94676000,114.1801728,22.3056416,16797,18410,1609,1137
94676200,114.1801728,22.3056416,16797,18410,1609,1137
94676300,114.1801728,22.3056416,16797,18410,1609,1137
94676400,114.1801728,22.3056416,16797,18410,1609,1137
94676500,114.1801728,22.3056416,16797,18410,1609,1137
94676600,114.1801728,22.3056416,16797,18410,1609,1137
94676700,114.1801728,22.3056416,16797,18410,1609,1137
94676800,114.1801728,22.3056416,16797,18410,1609,1137
94676900,114.1801728,22.3056416,16797,18410,1609,1137
94677000,114.1801728,22.3056416,16797,18410,1609,1137
94677100,114.1801728,22.3056416,16797,18410,1609,1137
94677300,114.1801728,22.3056416,16797,18410,1609,1137
94677400,114.1801728,22.3056416,16797,18410,1609,1137
94677500,114.1801728,22.3056416,16797,18410,1609,1137
94677600,114.1801728,22.3056416,16797,18410,1609,1137
94677700,114.1801728,22.3056416,16797,18410,1609,1137
94677800,114.1801728,22.3056416,16797,18410,1609,1137
94677900,114.1801728,22.3056416,16797,18410,1609,1137
94678000,114.1801728,22.3056416,16797,18410,1609,1137
94678100,114.1801728,22.3056416,16797,18410,1609,1137
94678300,114.1801728,22.3056416,16797,18410,1609,1137
94678400,114.1801728,22.3056416,16797,18410,1609,1137
94678500,114.1801728,22.3056416,16797,18410,1609,1137
94678600,114.1801728,22.3056416,16797,18410,1609,1137
94678800,114.1801728,22.3056416,16797,18410,1609,1137
94678900,114.1801728,22.3056416,16797,18410,1609,1137
94679000,114.1801728,22.3056416,16797,18410,1609,1137
94679100,114.1801728,22.3056416,16797,18410,1609,1137
94679200,114.1801728,22.3056416,16797,18410,1609,1137
94679400,114.1801728,22.3056416,16797,18410,1609,1137
94679500,114.1801728,22.3056416,16797,18410,1609,1137
94679600,114.1801728,22.3056416,16797,18410,1609,1137
94679700,114.1801728,22.3056416,16797,18410,1609,1137
94679800,114.1801728,22.3056416,16797,18410,1609,1137
94679900,114.1801728,22.3056416,16797,18410,1609,1137
94680000,114.1801728,22.3056416,16797,18410,1609,1137
94680100,114.1801728,22.3056416,16797,18410,1609,1137
94680200,114.1801728,22.3056416,16797,18410,1609,1137
94680300,114.1801728,22.3056416,16797,18410,1609,1137
94680400,114.1801728,22.3056416,16797,18410,1609,1137
94680500,114.1801728,22.3056416,16797,18410,1609,1137
94680600,114.1801728,22.3056416,16797,18410,1609,1137
94680700,114.1801728,22.3056416,16797,18410,1609,1137
94680800,114.1801728,22.3056416,16797,18410,1609,1137
94680900,114.1801728,22.3056416,16797,18410,1609,1137
94681000,114.1801728,22.3056416,16797,18410,1609,1137
94681100,114.1801728,22.3056416,16797,18410,1609,1137
94681200,114.1801728,22.3056416,16797,18410,1609,1137
94681300,114.1801728,22.3056416,16797,18410,1609,1137
94681400,114.1801728,22.3056416,16797,18410,1609,1137
94681500,114.1801728,22.3056416,16797,18410,1609,1137
94681600,114.1801728,22.3056416,16797,18410,1609,1137
94681700,114.1801728,22.3056416,16797,18410,1609,1137
94681900,114.1801728,22.3056416,16797,18410,1609,1137
94682000,114.1801728,22.3056416,16797,18410,1609,1137
94682100,114.1801728,22.3056416,16797,18410,1609,1137
94682200,114.1801728,22.3056416,16797,18410,1609,1137
94682300,114.1801728,22.3056416,16797,18410,1609,1137
94682400,114.1801728,22.3056416,16797,18410,1609,1137
94682500,114.1801728,22.3056416,16797,18410,1609,1137
94682600,114.1801728,22.3056416,16797,18410,1609,1137
94682700,114.1801728,22.3056416,16797,18410,1609,1137
94682800,114.1801728,22.3056416,16797,18410,1609,1137
94682900,114.1801728,22.3056416,16797,18410,1609,1137
94683000,114.1801728,22.3056416,16797,18410,1609,1137
94683100,114.1801728,22.3056416,16797,18410,1609,1137
94683200,114.1801728,22.3056416,16797,18410,1609,1137
94683300,114.1801728,22.3056416,16797,18410,1609,1137
94683400,114.1801728,22.3056416,16797,18410,1609,1137
94683500,114.1801728,22.3056416,16797,18410,1609,1137
94683600,114.1801728,22.3056416,16797,18410,1609,1137
94683700,114.1801728,22.3056416,16797,18410,1609,1137
94683800,114.1801728,22.3056416,16797,18410,1609,1137
94683900,114.1801728,22.3056416,16797,18410,1609,1137
94684000,114.1801728,22.3056416,16797,18410,1609,1137
94684100,114.1801728,22.3056416,16797,18410,1609,1137
94684200,114.1801728,22.3056416,16797,18410,1609,1137
94684300,114.1801728,22.3056416,16797,18410,1609,1137
94684400,114.1801728,22.3056416,16797,18410,1609,1137
94684500,114.1801728,22.3056416,16797,18410,1609,1137
94684600,114.1801728,22.3056416,16797,18410,1609,1137
94684700,114.1801728,22.3056416,16797,18410,1609,1137
94684800,114.1801728,22.3056416,16797,18410,1609,1137
94684900,114.1801728,22.3056416,16797,18410,1609,1137
94685000,114.1801728,22.3056416,16797,18410,1609,1137
94685100,114.1801728,22.3056416,16797,18410,1609,1137
94685200,114.1801728,22.3056416,16797,18410,1609,1137
94685300,114.1801728,22.3056416,16797,18410,1609,1137
94685400,114.1801728,22.3056416,16797,18410,1609,1137
94685500,114.1801728,22.3056416,16797,18410,1609,1137
94685600,114.1801728,22.3056416,16797,18410,1609,1137
94685700,114.1801728,22.3056416,16797,18410,1609,1137
94685800,114.1801728,22.3056416,16797,18410,1609,1137
94685900,114.1801728,22.3056416,16797,18410,1609,1137
94686000,114.1801728,22.3056416,16797,18410,1609,1137
94686100,114.1801728,22.3056416,16797,18410,1609,1137
94686200,114.1801728,22.3056416,16797,18410,1609,1137
94686300,114.1801728,22.3056416,16797,18410,1609,1137
94686400,114.1801728,22.3056416,16797,18410,1609,1137
94686500,114.1801728,22.3056416,16797,18410,1609,1137
94686600,114.1801728,22.3056416,16797,18410,1609,1137
94686700,114.1801728,22.3056416,16797,18410,1609,1137
94686900,114.1801728,22.3056416,16797,18410,1609,1137
94687000,114.1801728,22.3056416,16797,18410,1609,1137
94687100,114.1801728,22.3056416,16797,18410,1609,1137
94687200,114.1801728,22.3056416,16797,18410,1609,1137
94687300,114.1801728,22.3056416,16797,18410,1609,1137
94687400,114.1801728,22.3056416,16797,18410,1609,1137
94687500,114.1801728,22.3056416,16797,18410,1609,1137
94687600,114.1801728,22.3056416,16797,18410,1609,1137
94687700,114.1801728,22.3056416,16797,18410,1609,1137
94687800,114.1801728,22.3056416,16797,18410,1609,1137
94688000,114.1801728,22.3056416,16797,18410,1609,1137
94688100,114.1801728,22.3056416,16797,18410,1609,1137
94688200,114.1801728,22.3056416,16797,18410,1609,1137
94688300,114.1801728,22.3056416,16797,18410,1609,1137
94688500,114.1801728,22.3056416,16797,18410,1609,1137
94688600,114.1801728,22.3056416,16797,18410,1609,1137
94688700,114.1801728,22.3056416,16797,18410,1609,1137
94688800,114.1801728,22.3056416,16797,18410,1609,1137
94688900,114.1801728,22.3056416,16797,18410,1609,1137
94689000,114.1801728,22.3056416,16797,18410,1609,1137
94689100,114.1801728,22.3056416,16797,18410,1609,1137
94689200,114.1801728,22.3056416,16797,18410,1609,1137
94689300,114.1801728,22.3056416,16797,18410,1609,1137
94689400,114.1801728,22.3056416,16797,18410,1609,1137
94689500,114.1801728,22.3056416,16797,18410,1609,1137
94689600,114.1801728,22.3056416,16797,18410,1609,1137
94689700,114.1801728,22.3056416,16797,18410,1609,1137
94689800,114.1801728,22.3056416,16797,18410,1609,1137
94690000,114.1801728,22.3056416,16797,18410,1609,1137
94690100,114.1801728,22.3056416,16797,18410,1609,1137
94690200,114.1801728,22.3056416,16797,18410,1609,1137
94690300,114.1801728,22.3056416,16797,18410,1609,1137
94690500,114.1801728,22.3056416,16797,18410,1609,1137
94690600,114.1801728,22.3056416,16797,18410,1609,1137
94690700,114.1801728,22.3056416,16797,18410,1609,1137
94690800,114.1801728,22.3056416,16797,18410,1609,1137
94691000,114.1801728,22.3056416,16797,18410,1609,1137
94691100,114.1801728,22.3056416,16797,18410,1609,1137
94691200,114.1801728,22.3056416,16797,18410,1609,1137
94691300,114.1801728,22.3056416,16797,18410,1609,1137
94691600,114.1801728,22.3056416,16797,18410,1609,1137
94691700,114.1801728,22.3056416,16797,18410,1609,1137
94691800,114.1801728,22.3056416,16797,18410,1609,1137
94691900,114.1801728,22.3056416,16797,18410,1609,1137
94692000,114.1801728,22.3056416,16797,18410,1609,1137
94692100,114.1801728,22.3056416,16797,18410,1609,1137
94692200,114.1801728,22.3056416,16797,18410,1609,1137
94692300,114.1801728,22.3056416,16797,18410,1609,1137
94692400,114.1801728,22.3056416,16797,18410,1609,1137
94692600,114.1801728,22.3056416,16797,18410,1609,1137
94692700,114.1801728,22.3056416,16797,18410,1609,1137
94692800,114.1801728,22.3056416,16797,18410,1609,1137
94692900,114.1801728,22.3056416,16797,18410,1609,1137
94693100,114.1801728,22.3056416,16797,18410,1609,1137
94693200,114.1801728,22.3056416,16797,18410,1609,1137
94693300,114.1801728,22.3056416,16797,18410,1609,1137
94693400,114.1801728,22.3056416,16797,18410,1609,1137
94693600,114.1801728,22.3056416,16797,18410,1609,1137
94693700,114.1801728,22.3056416,16797,18410,1609,1137
94693800,114.1801728,22.3056416,16797,18410,1609,1137
94693900,114.1801728,22.3056416,16797,18410,1609,1137
94694000,114.1801728,22.3056416,16797,18410,1609,1137
94694100,114.1801728,22.3056416,16797,18410,1609,1137
94694200,114.1801728,22.3056416,16797,18410,1609,1137
94694300,114.1801728,22.3056416,16797,18410,1609,1137
94694400,114.1801728,22.3056416,16797,18410,1609,1137
94694600,114.1801728,22.3056416,16797,18410,1609,1137
94694700,114.1801728,22.3056416,16797,18410,1609,1137
94694800,114.1801728,22.3056416,16797,18410,1609,1137
94694900,114.1801728,22.3056416,16797,18410,1609,1137
94695000,114.1801728,22.3056416,16797,18410,1609,1137
94695100,114.1801728,22.3056416,16797,18410,1609,1137
94695200,114.1801728,22.3056416,16797,18410,1609,1137
94695300,114.1801728,22.3056416,16797,18410,1609,1137
94695400,114.1801728,22.3056416,16797,18410,1609,1137
94695500,114.1801728,22.3056416,16797,18410,1609,1137
94695600,114.1801728,22.3056416,16797,18410,1609,1137
94695700,114.1801728,22.3056416,16797,18410,1609,1137
94695800,114.1801728,22.3056416,16797,18410,1609,1137
94695900,114.1801728,22.3056416,16797,18410,1609,1137
94696000,114.1801728,22.3056416,16797,18410,1609,1137
94696100,114.1801728,22.3056416,16797,18410,1609,1137
94696200,114.1801728,22.3056416,16797,18410,1609,1137
94696300,114.1801728,22.3056416,16797,18410,1609,1137
94696400,114.1801728,22.3056416,16797,18410,1609,1137
94696500,114.1801728,22.3056416,16797,18410,1609,1137
94696600,114.1801728,22.3056416,16797,18410,1609,1137
94696700,114.1801728,22.3056416,16797,18410,1609,1137
94696800,114.1801728,22.3056416,16797,18410,1609,1137
94696900,114.1801728,22.3056416,16797,18410,1609,1137
94697000,114.1801728,22.3056416,16797,18410,1609,1137
94697100,114.1801728,22.3056416,16797,18410,1609,1137
94697300,114.1801728,22.3056416,16797,18410,1609,1137
94697400,114.1801728,22.3056416,16797,18410,1609,1137
94697500,114.1801728,22.3056416,16797,18410,1609,1137
94697600,114.1801728,22.3056416,16797,18410,1609,1137
94697700,114.1801728,22.3056416,16797,18410,1609,1137
94697800,114.1801728,22.3056416,16797,18410,1609,1137
94697900,114.1801728,22.3056416,16797,18410,1609,1137
94698000,114.1801728,22.3056416,16797,18410,1609,1137
94698100,114.1801728,22.3056416,16797,18410,1609,1137
94698300,114.1801728,22.3056416,16797,18410,1609,1137
94698400,114.1801728,22.3056416,16797,18410,1609,1137
94698500,114.1801728,22.3056416,16797,18410,1609,1137
94698600,114.1801728,22.3056416,16797,18410,1609,1137
94698700,114.1801728,22.3056416,16797,18410,1609,1137
94698800,114.1801728,22.3056416,16797,18410,1609,1137
94698900,114.1801728,22.3056416,16797,18410,1609,1137
94699000,114.1801728,22.3056416,16797,18410,1609,1137
94699100,114.1801728,22.3056416,16797,18410,1609,1137
94699200,114.1801728,22.3056416,16797,18410,1609,1137
94699400,114.1801728,22.3056416,16797,18410,1609,1137
94699500,114.1801728,22.3056416,16797,18410,1609,1137
94699600,114.1801728,22.3056416,16797,18410,1609,1137
94699700,114.1801728,22.3056416,16797,18410,1609,1137
94699800,114.1801728,22.3056416,16797,18410,1609,1137
94699900,114.1801728,22.3056416,16797,18410,1609,1137
94700000,114.1801728,22.3056416,16797,18410,1609,1137
94700100,114.1801728,22.3056416,16797,18410,1609,1137
94700200,114.1801728,22.3056416,16797,18410,1609,1137
94700400,114.1801728,22.3056416,16797,18410,1609,1137
94700500,114.1801728,22.3056416,16797,18410,1609,1137
94700600,114.1801728,22.3056416,16797,18410,1609,1137
94700700,114.1801728,22.3056416,16797,18410,1609,1137
94700800,114.1801728,22.3056416,16797,18410,1609,1137
94700900,114.1801728,22.3056416,16797,18410,1609,1137
94701000,114.1801728,22.3056416,16797,18410,1609,1137
94701100,114.1801728,22.3056416,16797,18410,1609,1137
94701200,114.1801728,22.3056416,16797,18410,1609,1137
94701300,114.1801728,22.3056416,16797,18410,1609,1137
94701500,114.1801728,22.3056416,16797,18410,1609,1137
94701600,114.1801728,22.3056416,16797,18410,1609,1137
94701700,114.1801728,22.3056416,16797,18410,1609,1137
94701800,114.1801728,22.3056416,16797,18410,1609,1137
94701900,114.1801728,22.3056416,16797,18410,1609,1137
94702000,114.1801728,22.3056416,16797,18410,1609,1137
94702100,114.1801728,22.3056416,16797,18410,1609,1137
94702200,114.1801728,22.3056416,16797,18410,1609,1137
94702300,114.1801728,22.3056416,16797,18410,1609,1137
94702500,114.1801728,22.3056416,16797,18410,1609,1137
94702600,114.1801728,22.3056416,16797,18410,1609,1137
94702700,114.1801728,22.3056416,16797,18410,1609,1137
94702800,114.1801728,22.3056416,16797,18410,1609,1137
94702900,114.1801728,22.3056416,16797,18410,1609,1137
94703100,114.1801728,22.3056416,16797,18410,1609,1137
94703200,114.1801728,22.3056416,16797,18410,1609,1137
94703300,114.1801728,22.3056416,16797,18410,1609,1137
94703400,114.1801728,22.3056416,16797,18410,1609,1137
94703500,114.1801728,22.3056416,16797,18410,1609,1137
94703700,114.1801728,22.3056416,16797,18410,1609,1137
94703800,114.1801728,22.3056416,16797,18410,1609,1137
94703900,114.1801728,22.3056416,16797,18410,1609,1137
94704000,114.1801728,22.3056416,16797,18410,1609,1137
94704200,114.1801728,22.3056416,16797,18410,1609,1137
94704300,114.1801728,22.3056416,16797,18410,1609,1137
94704400,114.1801728,22.3056416,16797,18410,1609,1137
94704500,114.1801728,22.3056416,16797,18410,1609,1137
94704700,114.1801728,22.3056416,16797,18410,1609,1137
94704800,114.1801728,22.3056416,16797,18410,1609,1137
