iTOW,year,month,day,hour,min,second,validDate,validTime,fullyResolved,validMag,tAcc,nano,fixType,gnssFixOk,diffSoln,psmState,headVehValid,carrSoln,confirmedAvai,confirmedDate,confirmedTime,numSV,lon,lat,height,hMSL,hAcc,vAcc,velN,velE,velD,gSpeed,headMot,sAcc,headAcc,pDOP,invalidLlh,lastCorrectionAge,authTime,nmaFixStatus,reserved0,headVeh,magDec,magAcc
94658800,2025,10,27,2,17,20,1,1,1,0,29,800329656,5,1,0,0,0,0,1,1,1,24,114.1801728,22.3056416,16797,18410,1609,1137,0,0,0,0,0.0,10,57.29578,99.99,0,0,0,0,558842204,0.0,0.0,0.0
94658900,2025,10,27,2,17,20,1,1,1,0,29,900329636,5,1,0,0,0,0,1,1,1,23,114.1801728,22.3056416,16797,18410,1609,1137,0,0,0,0,0.0,10,57.29578,99.99,0,0,0,0,558842204,0.0,0.0,0.0
94659000,2025,10,27,2,17,21,1,1,1,0,29,329614,5,1,0,0,0,0,1,1,1,24,114.1801728,22.3056416,16797,18410,1609,1137,0,0,0,0,0.0,10,57.29578,99.99,0,0,0,0,558842204,0.0,0.0,0.0
94659100,2025,10,27,2,17,21,1,1,1,0,29,100329593,5,1,0,0,0,0,1,1,1,25,114.1801728,22.3056416,16797,18410,1609,1137,0,0,0,0,0.0,10,57.29578,99.99,0,0,0,0,558842204,0.0,0.0,0.0
94659200,2025,10,27,2,17,21,1,1,1,0,29,200329569,5,1,0,0,0,0,1,1,1,23,114.1801728,22.3056416,16797,18410,1609,1137,0,0,0,0,0.0,10,57.29578,99.99,0,0,0,0,558842204,0.0,0.0,0.0
94659300,2025,10,27,2,17,21,1,1,1,0,29,300329548,5,1,0,0,0,0,1,1,1,26,114.1801728,22.3056416,16797,18410,1609,1137,0,0,0,0,0.0,10,57.29578,99.99,0,0,0,0,558842204,0.0,0.0,0.0
94659400,2025,10,27,2,17,21,1,1,1,0,29,400329528,5,1,0,0,0,0,1,1,1,26,114.1801728,22.3056416,16797,18410,1609,1137,0,0,0,0,0.0,10,57.29578,99.99,0,0,0,0,558842204,0.0,0.0,0.0
94659500,2025,10,27,2,17,21,1,1,1,0,29,500329507,5,1,0,0,0,0,1,1,1,28,114.1801728,22.3056416,16797,18410,1609,1137,0,0,0,0,0.0,10,57.29578,99.99,0,0,0,0,558842204,0.0,0.0,0.0
94659600,2025,10,27,2,17,21,1,1,1,0,29,600329486,5,1,0,0,0,0,1,1,1,24,114.1801728,22.3056416,16797,18410,1609,1137,0,0,0,0,0.0,10,57.29578,99.99,0,0,0,0,558842204,0.0,0.0,0.0
94659700,2025,10,27,2,17,21,1,1,1,0,29,700329467,5,1,0,0,0,0,1,1,1,25,114.1801728,22.3056416,16797,18410,1609,1137,0,0,0,0,0.0,10,57.29578,99.99,0,0,0,0,558842204,0.0,0.0,0.0
94659800,2025,10,27,2,17,21,1,1,1,0,29,800329442,5,1,0,0,0,0,1,1,1,23,114.1801728,22.3056416,16797,18410,1609,1137,0,0,0,0,0.0,10,57.29578,99.99,0,0,0,0,558842204,0.0,0.0,0.0
94659900,2025,10,27,2,17,21,1,1,1,0,29,900329419,5,1,0,0,0,0,1,1,1,23,114.1801728,22.3056416,16797,18410,1609,1137,0,0,0,0,0.0,10,57.29578,99.99,0,0,0,0,558842204,0.0,0.0,0.0
94660000,2025,10,27,2,17,22,1,1,1,0,29,329400,5,1,0,0,0,0,1,1,1,23,114.1801728,22.3056416,16797,18410,1609,1137,0,0,0,0,0.0,10,57.29578,99.99,0,0,0,0,558842204,0.0,0.0,0.0
94660100,2025,10,27,2,17,22,1,1,1,0,29,100329381,5,1,0,0,0,0,1,1,1,23,114.1801728,22.3056416,16797,18410,1609,1137,0,0,0,0,0.0,10,57.29578,99.99,0,0,0,0,558842204,0.0,0.0,0.0
94660200,2025,10,27,2,17,22,1,1,1,0,29,200329362,5,1,0,0,0,0,1,1,1,25,114.1801728,22.3056416,16797,18410,1609,1137,0,0,0,0,0.0,10,57.29578,99.99,0,0,0,0,558842204,0.0,0.0,0.0
94660300,2025,10,27,2,17,22,1,1,1,0,29,300329341,5,1,0,0,0,0,1,1,1,26,114.1801728,22.3056416,16797,18410,1609,1137,0,0,0,0,0.0,10,57.29578,99.99,0,0,0,0,558842204,0.0,0.0,0.0
94660400,2025,10,27,2,17,22,1,1,1,0,28,400329319,5,1,0,0,0,0,1,1,1,24,114.1801728,22.3056416,16797,18410,1609,1137,0,0,0,0,0.0,10,57.29578,99.99,0,0,0,0,558842204,0.0,0.0,0.0
94660500,2025,10,27,2,17,22,1,1,1,0,28,500329299,5,1,0,0,0,0,1,1,1,27,114.1801728,22.3056416,16797,18410,1609,1137,0,0,0,0,0.0,10,57.29578,99.99,0,0,0,0,558842204,0.0,0.0,0.0
94660600,2025,10,27,2,17,22,1,1,1,0,29,600329277,5,1,0,0,0,0,1,1,1,25,114.1801728,22.3056416,16797,18410,1609,1137,0,0,0,0,0.0,10,57.29578,99.99,0,0,0,0,558842204,0.0,0.0,0.0
94660700,2025,10,27,2,17,22,1,1,1,0,29,700329253,5,1,0,0,0,0,1,1,1,24,114.1801728,22.3056416,16797,18410,1609,1137,0,0,0,0,0.0,10,57.29578,99.99,0,0,0,0,558842204,0.0,0.0,0.0
94660800,2025,10,27,2,17,22,1,1,1,0,29,800329232,5,1,0,0,0,0,1,1,1,27,114.1801728,22.3056416,16797,18410,1609,1137,0,0,0,0,0.0,10,57.29578,99.99,0,0,0,0,558842204,0.0,0.0,0.0
94660900,2025,10,27,2,17,22,1,1,1,0,29,900329211,5,1,0,0,0,0,1,1,1,25,114.1801728,22.3056416,16797,18410,1609,1137,0,0,0,0,0.0,10,57.29578,99.99,0,0,0,0,558842204,0.0,0.0,0.0
94661000,2025,10,27,2,17,23,1,1,1,0,29,329193,5,1,0,0,0,0,1,1,1,27,114.1801728,22.3056416,16797,18410,1609,1137,0,0,0,0,0.0,10,57.29578,99.99,0,0,0,0,558842204,0.0,0.0,0.0
94661100,2025,10,27,2,17,23,1,1,1,0,29,100329171,5,1,0,0,0,0,1,1,1,26,114.1801728,22.3056416,16797,18410,1609,1137,0,0,0,0,0.0,10,57.29578,99.99,0,0,0,0,558842204,0.0,0.0,0.0
94661200,2025,10,27,2,17,23,1,1,1,0,29,200329150,5,1,0,0,0,0,1,1,1,25,114.1801728,22.3056416,16797,18410,1609,1137,0,0,0,0,0.0,10,57.29578,99.99,0,0,0,0,558842204,0.0,0.0,0.0
94661300,2025,10,27,2,17,23,1,1,1,0,29,300329129,5,1,0,0,0,0,1,1,1,25,114.1801728,22.3056416,16797,18410,1609,1137,0,0,0,0,0.0,10,57.29578,99.99,0,0,0,0,558842204,0.0,0.0,0.0
94661400,2025,10,27,2,17,23,1,1,1,0,29,400329109,5,1,0,0,0,0,1,1,1,24,114.1801728,22.3056416,16797,18410,1609,1137,0,0,0,0,0.0,10,57.29578,99.99,0,0,0,0,558842204,0.0,0.0,0.0
94661500,2025,10,27,2,17,23,1,1,1,0,29,500329085,5,1,0,0,0,0,1,1,1,22,114.1801728,22.3056416,16797,18410,1609,1137,0,0,0,0,0.0,10,57.29578,99.99,0,0,0,0,558842204,0.0,0.0,0.0
94661600,2025,10,27,2,17,23,1,1,1,0,29,600329068,5,1,0,0,0,0,1,1,1,23,114.1801728,22.3056416,16797,18410,1609,1137,0,0,0,0,0.0,10,57.29578,99.99,0,0,0,0,558842204,0.0,0.0,0.0
94661700,2025,10,27,2,17,23,1,1,1,0,29,700329046,5,1,0,0,0,0,1,1,1,28,114.1801728,22.3056416,16797,18410,1609,1137,0,0,0,0,0.0,10,57.29578,99.99,0,0,0,0,558842204,0.0,0.0,0.0
94661800,2025,10,27,2,17,23,1,1,1,0,28,800329024,5,1,0,0,0,0,1,1,1,25,114.1801728,22.3056416,16797,18410,1609,1137,0,0,0,0,0.0,10,57.29578,99.99,0,0,0,0,558842204,0.0,0.0,0.0
94661900,2025,10,27,2,17,23,1,1,1,0,29,900329003,5,1,0,0,0,0,1,1,1,25,114.1801728,22.3056416,16797,18410,1609,1137,0,0,0,0,0.0,10,57.29578,99.99,0,0,0,0,558842204,0.0,0.0,0.0
94662000,2025,10,27,2,17,24,1,1,1,0,29,328981,5,1,0,0,0,0,1,1,1,23,114.1801728,22.3056416,16797,18410,1609,1137,0,0,0,0,0.0,10,57.29578,99.99,0,0,0,0,558842204,0.0,0.0,0.0
94662100,2025,10,27,2,17,24,1,1,1,0,29,100328960,5,1,0,0,0,0,1,1,1,24,114.1801728,22.3056416,16797,18410,1609,1137,0,0,0,0,0.0,10,57.29578,99.99,0,0,0,0,558842204,0.0,0.0,0.0
94662200,2025,10,27,2,17,24,1,1,1,0,29,200328934,5,1,0,0,0,0,1,1,1,24,114.1801728,22.3056416,16797,18410,1609,1137,0,0,0,0,0.0,10,57.29578,99.99,0,0,0,0,558842204,0.0,0.0,0.0
94662300,2025,10,27,2,17,24,1,1,1,0,26,300328913,5,1,0,0,0,0,1,1,1,22,114.1801728,22.3056416,16797,18410,1609,1137,0,0,0,0,0.0,10,57.29578,99.99,0,0,0,0,558842204,0.0,0.0,0.0
94662400,2025,10,27,2,17,24,1,1,1,0,25,400328893,5,1,0,0,0,0,1,1,1,24,114.1801728,22.3056416,16797,18410,1609,1137,0,0,0,0,0.0,10,57.29578,99.99,0,0,0,0,558842204,0.0,0.0,0.0
94662500,2025,10,27,2,17,24,1,1,1,0,25,500328871,5,1,0,0,0,0,1,1,1,23,114.1801728,22.3056416,16797,18410,1609,1137,0,0,0,0,0.0,10,57.29578,99.99,0,0,0,0,558842204,0.0,0.0,0.0
94662600,2025,10,27,2,17,24,1,1,1,0,24,600328850,5,1,0,0,0,0,1,1,1,26,114.1801728,22.3056416,16797,18410,1609,1137,0,0,0,0,0.0,10,57.29578,99.99,0,0,0,0,558842204,0.0,0.0,0.0
94662700,2025,10,27,2,17,24,1,1,1,0,24,700328829,5,1,0,0,0,0,1,1,1,25,114.1801728,22.3056416,16797,18410,1609,1137,0,0,0,0,0.0,10,57.29578,99.99,0,0,0,0,558842204,0.0,0.0,0.0
94662800,2025,10,27,2,17,24,1,1,1,0,24,800328808,5,1,0,0,0,0,1,1,1,27,114.1801728,22.3056416,16797,18410,1609,1137,0,0,0,0,0.0,10,57.29578,99.99,0,0,0,0,558842204,0.0,0.0,0.0
94662900,2025,10,27,2,17,24,1,1,1,0,28,900328786,5,1,0,0,0,0,1,1,1,27,114.1801728,22.3056416,16797,18410,1609,1137,0,0,0,0,0.0,10,57.29578,99.99,0,0,0,0,558842204,0.0,0.0,0.0
94663000,2025,10,27,2,17,25,1,1,1,0,28,328765,5,1,0,0,0,0,1,1,1,26,114.1801728,22.3056416,16797,18410,1609,1137,0,0,0,0,0.0,10,57.29578,99.99,0,0,0,0,558842204,0.0,0.0,0.0
94663100,2025,10,27,2,17,25,1,1,1,0,28,100328744,5,1,0,0,0,0,1,1,1,28,114.1801728,22.3056416,16797,18410,1609,1137,0,0,0,0,0.0,10,57.29578,99.99,0,0,0,0,558842204,0.0,0.0,0.0
94663200,2025,10,27,2,17,25,1,1,1,0,28,200328723,5,1,0,0,0,0,1,1,1,28,114.1801728,22.3056416,16797,18410,1609,1137,0,0,0,0,0.0,10,57.29578,99.99,0,0,0,0,558842204,0.0,0.0,0.0
94663300,2025,10,27,2,17,25,1,1,1,0,28,300328704,5,1,0,0,0,0,1,1,1,29,114.1801728,22.3056416,16797,18410,1609,1137,0,0,0,0,0.0,10,57.29578,99.99,0,0,0,0,558842204,0.0,0.0,0.0
94663400,2025,10,27,2,17,25,1,1,1,0,28,400328683,5,1,0,0,0,0,1,1,1,29,114.1801728,22.3056416,16797,18410,1609,1137,0,0,0,0,0.0,10,57.29578,99.99,0,0,0,0,558842204,0.0,0.0,0.0
94663500,2025,10,27,2,17,25,1,1,1,0,28,500328662,5,1,0,0,0,0,1,1,1,26,114.1801728,22.3056416,16797,18410,1609,1137,0,0,0,0,0.0,10,57.29578,99.99,0,0,0,0,558842204,0.0,0.0,0.0
94663600,2025,10,27,2,17,25,1,1,1,0,29,600328641,5,1,0,0,0,0,1,1,1,27,114.1801728,22.3056416,16797,18410,1609,1137,0,0,0,0,0.0,10,57.29578,99.99,0,0,0,0,558842204,0.0,0.0,0.0
94663700,2025,10,27,2,17,25,1,1,1,0,28,700328621,5,1,0,0,0,0,1,1,1,25,114.1801728,22.3056416,16797,18410,1609,1137,0,0,0,0,0.0,10,57.29578,99.99,0,0,0,0,558842204,0.0,0.0,0.0
94663800,2025,10,27,2,17,25,1,1,1,0,28,800328600,5,1,0,0,0,0,1,1,1,23,114.1801728,22.3056416,16797,18410,1609,1137,0,0,0,0,0.0,10,57.29578,99.99,0,0,0,0,558842204,0.0,0.0,0.0
94663900,2025,10,27,2,17,25,1,1,1,0,26,900328577,5,1,0,0,0,0,1,1,1,24,114.1801728,22.3056416,16797,18410,1609,1137,0,0,0,0,0.0,10,57.29578,99.99,0,0,0,0,558842204,0.0,0.0,0.0
94664000,2025,10,27,2,17,26,1,1,1,0,28,328557,5,1,0,0,0,0,1,1,1,26,114.1801728,22.3056416,16797,18410,1609,1137,0,0,0,0,0.0,10,57.29578,99.99,0,0,0,0,558842204,0.0,0.0,0.0
94664100,2025,10,27,2,17,26,1,1,1,0,28,100328535,5,1,0,0,0,0,1,1,1,26,114.1801728,22.3056416,16797,18410,1609,1137,0,0,0,0,0.0,10,57.29578,99.99,0,0,0,0,558842204,0.0,0.0,0.0
94664200,2025,10,27,2,17,26,1,1,1,0,28,200328513,5,1,0,0,0,0,1,1,1,26,114.1801728,22.3056416,16797,18410,1609,1137,0,0,0,0,0.0,10,57.29578,99.99,0,0,0,0,558842204,0.0,0.0,0.0
94664300,2025,10,27,2,17,26,1,1,1,0,28,300328489,5,1,0,0,0,0,1,1,1,24,114.1801728,22.3056416,16797,18410,1609,1137,0,0,0,0,0.0,10,57.29578,99.99,0,0,0,0,558842204,0.0,0.0,0.0
94664400,2025,10,27,2,17,26,1,1,1,0,28,400328471,5,1,0,0,0,0,1,1,1,27,114.1801728,22.3056416,16797,18410,1609,1137,0,0,0,0,0.0,10,57.29578,99.99,0,0,0,0,558842204,0.0,0.0,0.0
94664500,2025,10,27,2,17,26,1,1,1,0,28,500328450,5,1,0,0,0,0,1,1,1,25,114.1801728,22.3056416,16797,18410,1609,1137,0,0,0,0,0.0,10,57.29578,99.99,0,0,0,0,558842204,0.0,0.0,0.0
94664600,2025,10,27,2,17,26,1,1,1,0,28,600328430,5,1,0,0,0,0,1,1,1,25,114.1801728,22.3056416,16797,18410,1609,1137,0,0,0,0,0.0,10,57.29578,99.99,0,0,0,0,558842204,0.0,0.0,0.0
94664700,2025,10,27,2,17,26,1,1,1,0,28,700328408,5,1,0,0,0,0,1,1,1,25,114.1801728,22.3056416,16797,18410,1609,1137,0,0,0,0,0.0,10,57.29578,99.99,0,0,0,0,558842204,0.0,0.0,0.0
94664800,2025,10,27,2,17,26,1,1,1,0,28,800328388,5,1,0,0,0,0,1,1,1,26,114.1801728,22.3056416,16797,18410,1609,1137,0,0,0,0,0.0,10,57.29578,99.99,0,0,0,0,558842204,0.0,0.0,0.0
94664900,2025,10,27,2,17,26,1,1,1,0,26,900328367,5,1,0,0,0,0,1,1,1,26,114.1801728,22.3056416,16797,18410,1609,1137,0,0,0,0,0.0,10,57.29578,99.99,0,0,0,0,558842204,0.0,0.0,0.0
94665000,2025,10,27,2,17,27,1,1,1,0,28,328347,5,1,0,0,0,0,1,1,1,23,114.1801728,22.3056416,16797,18410,1609,1137,0,0,0,0,0.0,10,57.29578,99.99,0,0,0,0,558842204,0.0,0.0,0.0
94665100,2025,10,27,2,17,27,1,1,1,0,28,100328326,5,1,0,0,0,0,1,1,1,28,114.1801728,22.3056416,16797,18410,1609,1137,0,0,0,0,0.0,10,57.29578,99.99,0,0,0,0,558842204,0.0,0.0,0.0
94665200,2025,10,27,2,17,27,1,1,1,0,28,200328304,5,1,0,0,0,0,1,1,1,27,114.1801728,22.3056416,16797,18410,1609,1137,0,0,0,0,0.0,10,57.29578,99.99,0,0,0,0,558842204,0.0,0.0,0.0
94665300,2025,10,27,2,17,27,1,1,1,0,28,300328281,5,1,0,0,0,0,1,1,1,29,114.1801728,22.3056416,16797,18410,1609,1137,0,0,0,0,0.0,10,57.29578,99.99,0,0,0,0,558842204,0.0,0.0,0.0
94665400,2025,10,27,2,17,27,1,1,1,0,28,400328259,5,1,0,0,0,0,1,1,1,26,114.1801728,22.3056416,16797,18410,1609,1137,0,0,0,0,0.0,10,57.29578,99.99,0,0,0,0,558842204,0.0,0.0,0.0
94665500,2025,10,27,2,17,27,1,1,1,0,28,500328238,5,1,0,0,0,0,1,1,1,26,114.1801728,22.3056416,16797,18410,1609,1137,0,0,0,0,0.0,10,57.29578,99.99,0,0,0,0,558842204,0.0,0.0,0.0
94665600,2025,10,27,2,17,27,1,1,1,0,28,600328215,5,1,0,0,0,0,1,1,1,24,114.1801728,22.3056416,16797,18410,1609,1137,0,0,0,0,0.0,10,57.29578,99.99,0,0,0,0,558842204,0.0,0.0,0.0
94665700,2025,10,27,2,17,27,1,1,1,0,26,700328195,5,1,0,0,0,0,1,1,1,27,114.1801728,22.3056416,16797,18410,1609,1137,0,0,0,0,0.0,10,57.29578,99.99,0,0,0,0,558842204,0.0,0.0,0.0
94665800,2025,10,27,2,17,27,1,1,1,0,28,800328174,5,1,0,0,0,0,1,1,1,27,114.1801728,22.3056416,16797,18410,1609,1137,0,0,0,0,0.0,10,57.29578,99.99,0,0,0,0,558842204,0.0,0.0,0.0
94665900,2025,10,27,2,17,27,1,1,1,0,28,900328152,5,1,0,0,0,0,1,1,1,27,114.1801728,22.3056416,16797,18410,1609,1137,0,0,0,0,0.0,10,57.29578,99.99,0,0,0,0,558842204,0.0,0.0,0.0
94666000,2025,10,27,2,17,28,1,1,1,0,28,328128,5,1,0,0,0,0,1,1,1,26,114.1801728,22.3056416,16797,18410,1609,1137,0,0,0,0,0.0,10,57.29578,99.99,0,0,0,0,558842204,0.0,0.0,0.0
94666100,2025,10,27,2,17,28,1,1,1,0,28,100328106,5,1,0,0,0,0,1,1,1,23,114.1801728,22.3056416,16797,18410,1609,1137,0,0,0,0,0.0,10,57.29578,99.99,0,0,0,0,558842204,0.0,0.0,0.0
94666200,2025,10,27,2,17,28,1,1,1,0,26,200328087,5,1,0,0,0,0,1,1,1,26,114.1801728,22.3056416,16797,18410,1609,1137,0,0,0,0,0.0,10,57.29578,99.99,0,0,0,0,558842204,0.0,0.0,0.0
94666300,2025,10,27,2,17,28,1,1,1,0,28,300328065,5,1,0,0,0,0,1,1,1,24,114.1801728,22.3056416,16797,18410,1609,1137,0,0,0,0,0.0,10,57.29578,99.99,0,0,0,0,558842204,0.0,0.0,0.0
94666400,2025,10,27,2,17,28,1,1,1,0,27,400328043,5,1,0,0,0,0,1,1,1,28,114.1801728,22.3056416,16797,18410,1609,1137,0,0,0,0,0.0,10,57.29578,99.99,0,0,0,0,558842204,0.0,0.0,0.0
94666500,2025,10,27,2,17,28,1,1,1,0,27,500328023,5,1,0,0,0,0,1,1,1,26,114.1801728,22.3056416,16797,18410,1609,1137,0,0,0,0,0.0,10,57.29578,99.99,0,0,0,0,558842204,0.0,0.0,0.0
94666600,2025,10,27,2,17,28,1,1,1,0,28,600328000,5,1,0,0,0,0,1,1,1,26,114.1801728,22.3056416,16797,18410,1609,1137,0,0,0,0,0.0,10,57.29578,99.99,0,0,0,0,558842204,0.0,0.0,0.0
94666700,2025,10,27,2,17,28,1,1,1,0,26,700327979,5,1,0,0,0,0,1,1,1,26,114.1801728,22.3056416,16797,18410,1609,1137,0,0,0,0,0.0,10,57.29578,99.99,0,0,0,0,558842204,0.0,0.0,0.0
94666800,2025,10,27,2,17,28,1,1,1,0,28,800327958,5,1,0,0,0,0,1,1,1,27,114.1801728,22.3056416,16797,18410,1609,1137,0,0,0,0,0.0,10,57.29578,99.99,0,0,0,0,558842204,0.0,0.0,0.0
94666900,2025,10,27,2,17,28,1,1,1,0,28,900327937,5,1,0,0,0,0,1,1,1,25,114.1801728,22.3056416,16797,18410,1609,1137,0,0,0,0,0.0,10,57.29578,99.99,0,0,0,0,558842204,0.0,0.0,0.0
94667000,2025,10,27,2,17,29,1,1,1,0,27,327916,5,1,0,0,0,0,1,1,1,28,114.1801728,22.3056416,16797,18410,1609,1137,0,0,0,0,0.0,10,57.29578,99.99,0,0,0,0,558842204,0.0,0.0,0.0
94667100,2025,10,27,2,17,29,1,1,1,0,27,100327894,5,1,0,0,0,0,1,1,1,27,114.1801728,22.3056416,16797,18410,1609,1137,0,0,0,0,0.0,10,57.29578,99.99,0,0,0,0,558842204,0.0,0.0,0.0
94667200,2025,10,27,2,17,29,1,1,1,0,26,200327874,5,1,0,0,0,0,1,1,1,27,114.1801728,22.3056416,16797,18410,1609,1137,0,0,0,0,0.0,10,57.29578,99.99,0,0,0,0,558842204,0.0,0.0,0.0
94667300,2025,10,27,2,17,29,1,1,1,0,25,300327853,5,1,0,0,0,0,1,1,1,27,114.1801728,22.3056416,16797,18410,1609,1137,0,0,0,0,0.0,10,57.29578,99.99,0,0,0,0,558842204,0.0,0.0,0.0
94667400,2025,10,27,2,17,29,1,1,1,0,24,400327832,5,1,0,0,0,0,1,1,1,29,114.1801728,22.3056416,16797,18410,1609,1137,0,0,0,0,0.0,10,57.29578,99.99,0,0,0,0,558842204,0.0,0.0,0.0
94667500,2025,10,27,2,17,29,1,1,1,0,24,500327811,5,1,0,0,0,0,1,1,1,27,114.1801728,22.3056416,16797,18410,1609,1137,0,0,0,0,0.0,10,57.29578,99.99,0,0,0,0,558842204,0.0,0.0,0.0
94667600,2025,10,27,2,17,29,1,1,1,0,24,600327790,5,1,0,0,0,0,1,1,1,26,114.1801728,22.3056416,16797,18410,1609,1137,0,0,0,0,0.0,10,57.29578,99.99,0,0,0,0,558842204,0.0,0.0,0.0
94667700,2025,10,27,2,17,29,1,1,1,0,24,700327768,5,1,0,0,0,0,1,1,1,28,114.1801728,22.3056416,16797,18410,1609,1137,0,0,0,0,0.0,10,57.29578,99.99,0,0,0,0,558842204,0.0,0.0,0.0
94667800,2025,10,27,2,17,29,1,1,1,0,23,800327747,5,1,0,0,0,0,1,1,1,30,114.1801728,22.3056416,16797,18410,1609,1137,0,0,0,0,0.0,10,57.29578,99.99,0,0,0,0,558842204,0.0,0.0,0.0
94667900,2025,10,27,2,17,29,1,1,1,0,23,900327726,5,1,0,0,0,0,1,1,1,27,114.1801728,22.3056416,16797,18410,1609,1137,0,0,0,0,0.0,10,57.29578,99.99,0,0,0,0,558842204,0.0,0.0,0.0
94668000,2025,10,27,2,17,30,1,1,1,0,23,327704,5,1,0,0,0,0,1,1,1,28,114.1801728,22.3056416,16797,18410,1609,1137,0,0,0,0,0.0,10,57.29578,99.99,0,0,0,0,558842204,0.0,0.0,0.0
94668100,2025,10,27,2,17,30,1,1,1,0,23,100327683,5,1,0,0,0,0,1,1,1,28,114.1801728,22.3056416,16797,18410,1609,1137,0,0,0,0,0.0,10,57.29578,99.99,0,0,0,0,558842204,0.0,0.0,0.0
94668200,2025,10,27,2,17,30,1,1,1,0,23,200327662,5,1,0,0,0,0,1,1,1,29,114.1801728,22.3056416,16797,18410,1609,1137,0,0,0,0,0.0,10,57.29578,99.99,0,0,0,0,558842204,0.0,0.0,0.0
94668300,2025,10,27,2,17,30,1,1,1,0,23,300327640,5,1,0,0,0,0,1,1,1,29,114.1801728,22.3056416,16797,18410,1609,1137,0,0,0,0,0.0,10,57.29578,99.99,0,0,0,0,558842204,0.0,0.0,0.0
94668400,2025,10,27,2,17,30,1,1,1,0,23,400327619,5,1,0,0,0,0,1,1,1,29,114.1801728,22.3056416,16797,18410,1609,1137,0,0,0,0,0.0,10,57.29578,99.99,0,0,0,0,558842204,0.0,0.0,0.0
94668500,2025,10,27,2,17,30,1,1,1,0,23,500327598,5,1,0,0,0,0,1,1,1,25,114.1801728,22.3056416,16797,18410,1609,1137,0,0,0,0,0.0,10,57.29578,99.99,0,0,0,0,558842204,0.0,0.0,0.0
94668600,2025,10,27,2,17,30,1,1,1,0,23,600327576,5,1,0,0,0,0,1,1,1,28,114.1801728,22.3056416,16797,18410,1609,1137,0,0,0,0,0.0,10,57.29578,99.99,0,0,0,0,558842204,0.0,0.0,0.0
94668700,2025,10,27,2,17,30,1,1,1,0,23,700327555,5,1,0,0,0,0,1,1,1,25,114.1801728,22.3056416,16797,18410,1609,1137,0,0,0,0,0.0,10,57.29578,99.99,0,0,0,0,558842204,0.0,0.0,0.0
94668800,2025,10,27,2,17,30,1,1,1,0,23,800327534,5,1,0,0,0,0,1,1,1,27,114.1801728,22.3056416,16797,18410,1609,1137,0,0,0,0,0.0,10,57.29578,99.99,0,0,0,0,558842204,0.0,0.0,0.0
94668900,2025,10,27,2,17,30,1,1,1,0,23,900327512,5,1,0,0,0,0,1,1,1,26,114.1801728,22.3056416,16797,18410,1609,1137,0,0,0,0,0.0,10,57.29578,99.99,0,0,0,0,558842204,0.0,0.0,0.0
94669000,2025,10,27,2,17,31,1,1,1,0,23,327491,5,1,0,0,0,0,1,1,1,28,114.1801728,22.3056416,16797,18410,1609,1137,0,0,0,0,0.0,10,57.29578,99.99,0,0,0,0,558842204,0.0,0.0,0.0
94669100,2025,10,27,2,17,31,1,1,1,0,23,100327470,5,1,0,0,0,0,1,1,1,27,114.1801728,22.3056416,16797,18410,1609,1137,0,0,0,0,0.0,10,57.29578,99.99,0,0,0,0,558842204,0.0,0.0,0.0
94669200,2025,10,27,2,17,31,1,1,1,0,23,200327449,5,1,0,0,0,0,1,1,1,29,114.1801728,22.3056416,16797,18410,1609,1137,0,0,0,0,0.0,10,57.29578,99.99,0,0,0,0,558842204,0.0,0.0,0.0
94669300,2025,10,27,2,17,31,1,1,1,0,23,300327427,5,1,0,0,0,0,1,1,1,29,114.1801728,22.3056416,16797,18410,1609,1137,0,0,0,0,0.0,10,57.29578,99.99,0,0,0,0,558842204,0.0,0.0,0.0
94669400,2025,10,27,2,17,31,1,1,1,0,23,400327406,5,1,0,0,0,0,1,1,1,30,114.1801728,22.3056416,16797,18410,1609,1137,0,0,0,0,0.0,10,57.29578,99.99,0,0,0,0,558842204,0.0,0.0,0.0
94669500,2025,10,27,2,17,31,1,1,1,0,23,500327385,5,1,0,0,0,0,1,1,1,28,114.1801728,22.3056416,16797,18410,1609,1137,0,0,0,0,0.0,10,57.29578,99.99,0,0,0,0,558842204,0.0,0.0,0.0
94669600,2025,10,27,2,17,31,1,1,1,0,23,600327364,5,1,0,0,0,0,1,1,1,28,114.1801728,22.3056416,16797,18410,1609,1137,0,0,0,0,0.0,10,57.29578,99.99,0,0,0,0,558842204,0.0,0.0,0.0
94669700,2025,10,27,2,17,31,1,1,1,0,23,700327343,5,1,0,0,0,0,1,1,1,28,114.1801728,22.3056416,16797,18410,1609,1137,0,0,0,0,0.0,10,57.29578,99.99,0,0,0,0,558842204,0.0,0.0,0.0
94669800,2025,10,27,2,17,31,1,1,1,0,23,800327321,5,1,0,0,0,0,1,1,1,31,114.1801728,22.3056416,16797,18410,1609,1137,0,0,0,0,0.0,10,57.29578,99.99,0,0,0,0,558842204,0.0,0.0,0.0
94669900,2025,10,27,2,17,31,1,1,1,0,23,900327300,5,1,0,0,0,0,1,1,1,27,114.1801728,22.3056416,16797,18410,1609,1137,0,0,0,0,0.0,10,57.29578,99.99,0,0,0,0,558842204,0.0,0.0,0.0
94670000,2025,10,27,2,17,32,1,1,1,0,23,327279,5,1,0,0,0,0,1,1,1,29,114.1801728,22.3056416,16797,18410,1609,1137,0,0,0,0,0.0,10,57.29578,99.99,0,0,0,0,558842204,0.0,0.0,0.0
